Customer ID,Recency,Frequency,Monetary,Cluster
16087,389,5,1739.92,3
16088,576,2,1437.43,3
16089,386,2,263.49,0
16090,624,1,180.56,0
16091,155,2,315.06,0
16092,115,6,1587.94,2
16093,107,1,17.0,0
16094,12,11,3695.56,2
16095,456,1,447.05,0
16096,264,4,1584.97,3
16097,240,1,185.05,0
16099,50,7,1573.2,2
16100,463,1,582.64,0
16101,71,4,3229.16,2
16102,42,3,1842.14,2
16104,62,9,2774.46,2
16105,249,5,2386.19,3
16106,66,1,108.38,0
16107,18,7,3204.16,2
16108,85,4,2235.92,3
16109,219,3,939.48,3
16110,45,4,1781.59,2
16111,428,1,549.33,0
16112,143,4,195.74,0
16113,183,1,161.38,0
16114,171,1,135.75,0
16115,10,12,2553.8,2
16116,212,1,612.78,0
16117,190,3,654.4,3
16119,8,8,1720.81,2
16120,59,6,2967.51,2
16121,57,5,1450.04,2
16122,73,6,895.62,2
16123,52,1,307.78,1
16124,317,4,1772.49,3
16127,39,2,801.31,1
16128,18,11,3801.05,2
16129,407,3,1396.05,3
16130,422,4,987.48,3
16132,544,2,664.2,3
16134,22,5,2145.34,2
16135,263,2,819.45,3
16136,60,4,946.8,3
16137,680,1,422.7,0
16138,379,3,910.35,3
16139,19,5,1111.15,2
16140,66,3,1433.46,3
16141,88,2,955.94,3
16142,250,1,535.34,0
16144,247,1,175.2,0
16146,157,4,946.38,3
16147,134,5,2398.91,3
16148,296,2,386.62,0
16149,5,3,422.22,1
16152,269,1,1829.04,3
16155,382,5,796.9,3
16157,16,3,656.69,1
16158,522,9,628.32,3
16159,282,4,1232.79,3
16160,65,2,1025.44,1
16162,252,1,37.4,0
16163,232,6,2407.98,3
16164,17,3,822.48,1
16165,505,1,79.9,0
16166,428,2,435.83,0
16167,414,5,1386.12,3
16169,8,4,1822.97,2
16171,59,1,73.2,0
16172,95,8,1884.55,2
16173,16,6,1418.32,2
16174,126,7,2246.75,2
16175,94,7,1836.44,2
16176,421,4,2052.69,3
16177,50,8,2247.31,2
16178,138,2,612.6,3
16179,61,1,215.83,0
16181,73,1,305.54,1
16183,67,4,1077.81,3
16184,64,6,1158.79,2
16185,17,3,644.72,1
16188,45,5,1087.66,2
16189,16,2,215.48,1
16190,40,8,2723.55,2
16192,736,1,351.3,0
16193,237,2,630.43,3
16194,375,1,308.6,0
16195,723,1,323.25,0
16196,489,1,93.3,0
16197,469,9,2016.71,3
16198,75,2,1030.04,1
16199,392,7,942.75,3
16201,3,5,2112.12,2
16202,361,9,2501.99,3
16203,59,6,943.84,2
16204,23,3,918.71,1
16205,31,7,1820.11,2
16206,55,13,2589.87,2
16207,25,1,394.38,1
16208,45,10,3440.45,2
16211,89,3,1090.59,3
16212,19,4,1293.71,2
16213,79,1,159.0,0
16214,171,4,2038.25,3
16215,81,1,242.35,0
16216,267,1,914.93,3
16217,235,2,304.25,0
16218,30,13,3968.67,2
16219,501,1,40.8,0
16221,37,9,2019.92,2
16222,318,2,1272.05,3
16223,375,2,1087.05,3
16224,57,5,1616.54,2
16225,45,15,2859.31,2
16226,203,5,672.17,3
16227,225,3,1027.22,3
16228,385,3,885.71,3
16229,87,6,2867.86,2
16230,190,2,542.03,3
16231,379,4,1074.47,3
16232,44,7,2712.97,2
16233,71,9,1818.31,2
16234,476,3,333.18,3
16235,41,9,2053.71,2
16236,78,1,432.2,1
16237,437,1,136.65,0
16238,423,1,63.66,0
16239,57,6,1492.2,2
16240,24,2,3718.8,2
16243,34,2,409.1,1
16244,212,2,1522.75,3
16245,24,3,1413.66,1
16246,460,2,821.35,3
16247,170,1,114.56,0
16248,62,1,152.94,0
16249,53,5,1800.07,2
16250,261,3,565.24,3
16251,512,1,128.31,0
16252,383,1,295.09,0
16254,378,3,967.44,3
16256,267,3,1629.37,3
16257,177,1,46.95,0
16259,410,3,340.94,3
16260,51,1,1035.45,1
16261,17,6,1041.16,2
16262,378,1,755.15,0
16263,423,1,348.16,0
16264,438,2,823.53,3
16266,74,14,1757.95,2
16267,591,1,186.66,0
16268,71,2,667.65,1
16269,438,1,717.57,0
16270,353,1,1141.24,3
16271,3,10,3397.82,2
16272,117,1,411.7,0
16273,648,2,318.34,0
16274,373,1,351.75,0
16275,197,3,2151.11,3
16276,177,3,2629.39,3
16277,734,1,188.69,0
16278,100,3,1117.84,3
16280,725,1,238.05,0
16281,72,3,3424.02,3
16282,340,3,1307.58,3
16284,31,3,1018.48,1
16285,646,1,176.9,0
16286,477,2,328.95,0
16287,170,5,1006.98,3
16288,470,1,129.85,0
16289,462,1,136.31,0
16290,465,4,1957.7,3
16291,682,1,117.72,0
16292,122,5,1253.76,3
16294,477,1,126.05,0
16295,10,4,1328.55,2
16296,626,4,1313.67,3
16297,269,1,301.9,0
16298,23,7,1085.7,2
16299,477,1,193.65,0
16300,430,3,1367.32,3
16301,737,1,107.33,0
16302,127,1,233.22,0
16304,695,1,381.66,0
16305,139,1,361.22,0
16306,214,7,1124.72,3
16307,429,3,1194.92,3
16309,106,2,706.57,3
16310,414,2,460.08,0
16311,18,2,616.26,1
16312,432,1,171.15,0
16313,3,2,274.15,1
16314,390,3,1491.4,3
16315,331,2,402.71,0
16317,120,5,2192.51,3
16318,35,1,328.15,1
16319,218,1,404.4,0
16321,72,7,604.55,2
16322,1,2,326.75,1
16323,196,2,353.66,0
16324,128,3,408.59,3
16325,47,12,3597.5,2
16328,563,1,310.83,0
16329,428,4,1664.92,3
16330,18,7,625.38,2
16331,432,6,2037.7,3
16332,28,11,2000.01,2
16334,492,1,263.73,0
16335,552,7,2753.52,3
16336,421,4,3517.69,3
16337,37,1,151.05,1
16338,157,1,214.8,0
16339,284,1,94.05,0
16340,107,3,1496.24,3
16341,25,7,3850.79,2
16342,75,4,322.41,1
16343,16,3,614.12,1
16344,158,4,842.42,3
16345,44,2,1178.79,1
16346,385,1,224.51,0
16347,11,11,3442.96,2
16348,32,8,1744.42,2
16349,291,1,53.5,0
16350,21,9,2253.89,2
16351,333,13,3330.03,2
16352,18,2,494.44,1
16354,63,5,1119.46,2
16355,375,1,416.35,0
16356,198,6,415.87,3
16357,33,4,868.37,1
16358,1,5,2919.65,2
16359,7,16,2697.75,2
16360,5,6,3450.41,2
16361,10,4,891.21,1
16362,32,6,922.16,2
16363,53,1,109.36,0
16364,12,2,705.79,1
16365,18,15,3167.34,2
16366,19,4,1548.13,2
16367,37,3,1350.48,1
16368,2,3,621.44,1
16369,18,7,2656.56,2
16370,82,4,1301.91,3
16371,449,1,157.2,0
16372,33,5,1290.31,2
16373,382,2,309.49,0
16374,66,5,1723.4,2
16375,470,2,104.0,0
16376,9,2,974.96,1
16377,267,2,1308.48,3
16378,247,3,362.95,3
16379,4,4,2157.4,2
16380,61,1,1743.15,1
16381,396,2,247.85,0
16382,408,2,353.1,0
16383,75,7,2896.69,2
16384,90,4,1358.95,3
16385,60,5,881.35,2
16386,29,3,1068.16,1
16387,323,5,882.46,3
16388,654,1,186.05,0
16389,53,4,1382.07,2
16390,537,3,467.5,3
16391,401,4,1052.26,3
16392,270,3,756.7,3
16394,57,5,1555.34,2
16395,61,14,3518.41,2
16396,476,1,137.8,0
16397,628,1,123.13,0
16398,154,2,1705.8,3
16399,19,3,630.22,1
16400,95,9,3059.85,2
16402,265,2,293.45,0
16403,312,1,177.5,0
16404,70,1,443.05,1
16405,302,2,167.25,0
16406,19,3,528.36,1
16407,13,14,2761.65,2
16408,591,1,231.93,0
16410,734,1,130.32,0
16411,19,4,756.39,1
16412,54,5,593.19,1
16413,57,2,522.03,1
16414,22,5,551.21,1
16415,44,3,696.76,1
16416,27,9,2957.88,2
16417,493,1,35.7,0
16418,45,5,1028.74,2
16419,113,8,1463.7,2
16420,396,1,75.0,0
16421,376,3,526.27,3
16423,25,1,346.12,1
16424,191,2,443.06,3
16425,302,1,302.7,0
16426,2,10,1863.76,2
16427,263,2,241.06,0
16428,414,3,638.49,3
16429,106,1,284.55,0
16430,57,7,1117.94,2
16431,213,3,623.28,3
16432,64,1,287.4,1
16433,28,2,384.52,1
16434,29,12,2673.69,2
16435,512,3,1003.07,3
16436,668,3,319.14,0
16437,381,2,301.25,0
16438,6,5,798.35,2
16439,722,1,310.7,0
16440,8,6,3856.97,2
16441,67,5,1019.13,2
16442,2,5,891.98,2
16443,521,1,162.24,0
16445,34,4,583.16,1
16447,136,3,727.1,3
16448,198,2,361.12,0
16449,198,2,707.69,3
16450,150,3,1505.73,3
16451,88,3,1013.15,3
16452,631,2,332.17,0
16453,531,2,251.71,0
16454,45,4,30.95,0
16457,218,1,208.36,0
16459,730,1,71.79,0
16460,28,3,811.23,1
16461,178,3,1545.83,3
16462,74,3,136.0,1
16463,21,4,1422.4,2
16464,20,3,1298.66,1
16465,421,2,746.24,3
16466,34,15,3767.09,2
16467,509,7,2869.16,3
16468,74,3,787.52,3
16469,24,5,803.9,2
16470,52,11,2416.85,2
16471,275,4,1189.98,3
16472,434,2,789.6,3
16473,165,4,470.83,3
16474,7,7,1810.65,2
16475,88,4,544.3,3
16476,432,1,350.35,0
16478,25,3,331.0,1
16479,10,2,300.83,1
16480,76,1,769.29,1
16481,682,1,453.38,0
16482,16,1,220.62,1
16483,192,1,139.35,0
16484,174,2,404.3,0
16485,77,5,2287.19,2
16486,538,1,134.36,0
16487,577,2,209.4,0
16488,33,3,498.8,1
16489,380,2,303.7,0
16490,436,1,205.41,0
16491,47,2,1533.16,1
16492,541,1,385.56,0
16493,80,7,2132.09,2
16494,297,1,826.53,3
16495,3,3,648.26,1
16496,9,6,2330.77,2
16498,161,2,100.97,0
16499,360,8,2578.34,3
16500,5,9,843.91,2
16501,383,1,1191.23,3
16502,620,2,258.55,0
16503,107,11,3614.34,2
16504,25,1,465.88,1
16505,32,1,777.6,1
16506,20,2,90.3,1
16507,572,1,142.71,0
16508,630,1,240.95,0
16509,297,1,363.7,0
16510,372,6,1777.5,3
16511,22,6,1760.49,2
16513,5,4,874.59,1
16515,52,10,3179.06,2
16516,30,1,101.7,1
16517,277,1,162.7,0
16518,61,4,959.37,3
16519,25,4,439.06,1
16520,186,6,2148.38,3
16521,415,3,1140.11,3
16522,436,2,433.36,0
16524,446,2,306.19,0
16526,172,2,717.21,3
16527,81,2,1232.94,3
16528,4,1,244.41,1
16529,190,4,1986.8,3
16530,668,1,48.35,0
16531,22,11,2298.33,2
16533,19,3,1082.81,1
16534,642,1,635.9,0
16535,5,3,972.04,1
16536,110,1,548.12,1
16537,641,1,23.35,0
16538,541,3,395.07,3
16539,3,10,3289.66,2
16540,414,1,205.75,0
16541,735,1,424.03,0
16542,54,2,257.32,1
16543,592,1,292.21,0
16544,520,4,376.7,3
16545,165,2,689.82,3
16547,546,1,104.26,0
16548,599,1,30.15,0
16551,96,7,2237.12,2
16552,243,2,379.73,0
16554,42,8,2841.72,2
16555,35,6,1915.68,2
16557,24,2,281.85,1
16559,397,1,175.0,0
16560,27,8,3048.38,2
16561,6,2,511.12,1
16562,477,1,223.86,0
16564,569,1,87.8,0
16565,364,4,773.05,3
16566,15,5,614.66,1
16567,194,2,865.6,3
16568,428,2,1020.9,3
16569,3,5,1455.23,2
16572,127,3,1009.6,3
16573,85,2,663.61,1
16574,71,3,1301.78,3
16576,420,2,540.87,3
16577,667,1,380.0,0
16578,626,1,156.6,0
16579,426,1,295.05,0
16581,183,1,105.84,0
16582,113,1,313.62,0
16583,374,2,297.95,0
16584,80,5,3156.17,2
16585,594,2,341.59,0
16586,249,3,1462.78,3
16587,232,1,225.15,0
16588,386,4,1361.28,3
16589,71,4,612.36,3
16590,401,2,605.9,3
16591,69,1,213.5,0
16593,51,8,1071.14,2
16594,75,1,181.09,0
16595,61,5,1757.75,2
16596,16,4,458.98,1
16597,4,1,90.04,1
16598,286,1,145.05,0
16599,386,1,172.8,0
16600,4,13,2153.41,2
16601,41,3,677.0,1
16602,36,2,763.33,1
16603,75,2,482.47,1
16604,563,2,432.45,0
16605,724,1,60.48,0
16606,404,2,357.66,0
16608,454,2,1286.62,3
16610,219,1,75.66,0
16611,186,6,1785.13,3
16612,33,9,3245.43,2
16613,70,1,618.59,1
16614,183,3,1179.79,3
16615,626,1,291.5,0
16616,15,2,500.42,1
16617,236,1,151.85,0
16618,31,5,2647.59,2
16619,264,4,1938.33,3
16620,4,6,1758.93,2
16621,52,4,813.48,1
16622,544,1,225.4,0
16623,246,4,1015.24,3
16624,81,2,810.57,1
16625,275,5,1654.03,3
16627,79,1,322.8,0
16628,30,7,2318.1,2
16629,74,2,408.63,1
16630,407,1,106.8,0
16631,482,7,1892.52,3
16632,486,2,406.4,0
16633,17,6,2883.1,2
16634,223,6,1649.81,3
16635,407,1,473.0,0
16636,438,4,3802.04,3
16637,32,4,1154.47,2
16638,23,15,2380.13,2
16639,31,4,1747.98,2
16640,398,1,179.4,0
16641,106,2,554.5,1
16642,5,3,1077.45,1
16643,246,2,923.11,3
16644,178,2,833.78,3
16645,736,1,160.39,0
16646,449,1,678.8,0
16647,170,4,541.9,3
16648,43,3,672.8,1
16649,520,1,306.58,0
16650,72,7,1916.11,2
16651,587,1,136.2,0
16653,16,2,1212.66,1
16654,141,8,1484.07,2
16657,10,4,874.43,1
16658,368,6,690.83,3
16659,189,1,39.12,0
16660,16,7,1879.55,2
16661,540,4,932.76,3
16662,394,1,151.05,0
16663,729,1,165.0,0
16664,569,1,109.2,0
16665,362,1,135.4,0
16666,19,2,217.71,1
16667,68,2,567.18,1
16668,15,13,862.42,2
16669,24,3,1348.88,1
16671,28,3,1692.27,1
16673,679,1,171.13,0
16674,55,2,304.24,1
16675,442,2,608.86,3
16676,34,6,2361.9,2
16677,411,2,880.62,3
16678,3,12,3109.99,2
16679,366,3,663.31,3
16680,43,3,821.45,1
16681,73,7,1921.84,2
16682,5,5,1028.0,2
16683,534,1,320.25,0
16685,61,2,324.24,1
16687,391,1,157.63,0
16688,1,4,1260.86,2
16689,76,2,422.6,1
16690,72,4,353.03,1
16691,418,2,178.83,0
16692,256,4,1914.7,3
16693,69,5,1179.48,2
16694,723,1,98.3,0
16695,562,2,191.9,0
16696,135,4,657.9,3
16697,241,1,112.75,0
16698,227,2,1998.0,3
16699,380,7,994.6,3
16702,415,4,1110.83,3
16704,618,2,664.16,3
16706,37,3,531.35,1
16707,400,4,533.41,3
16708,46,1,656.63,1
16711,3,9,2868.48,2
16714,219,4,1497.33,3
16715,78,2,625.52,1
16716,267,3,2149.68,3
16718,369,5,3006.08,3
16719,15,14,3513.62,2
16720,26,3,758.74,1
16721,262,1,292.47,0
16723,91,4,1231.36,3
16724,405,1,147.35,0
16725,302,14,1688.26,2
16726,26,7,2063.88,2
16727,364,4,1377.77,3
16728,46,4,1048.28,2
16730,52,3,743.11,1
16731,648,1,170.3,0
16733,530,1,259.68,0
16734,52,3,646.76,1
16736,506,5,2956.56,3
16737,53,2,835.2,1
16738,298,1,3.75,0
16739,177,2,786.43,3
16740,395,1,226.91,0
16741,625,1,173.06,0
16742,47,14,2799.87,2
16744,11,7,1291.91,2
16747,38,2,836.06,1
16748,18,14,3637.33,2
16750,45,5,623.93,1
16751,31,1,1764.72,1
16752,373,1,207.5,0
16753,58,1,223.92,1
16755,114,7,2864.68,2
16756,215,7,1312.37,3
16757,319,2,270.48,0
16758,65,1,369.34,1
16759,8,3,789.79,1
16760,430,1,228.0,0
16761,97,1,316.62,0
16762,20,3,1207.24,1
16763,199,2,964.7,3
16764,4,13,2790.95,2
16765,294,2,454.75,3
16766,273,2,1145.6,3
16768,48,9,1698.57,2
16769,260,4,1117.05,3
16770,58,9,1778.93,2
16771,33,10,3949.6,2
16772,423,3,3698.05,3
16773,57,3,421.24,1
16774,68,8,1567.48,2
16775,10,16,2820.84,2
16776,60,2,592.51,1
16777,80,5,1292.18,2
16778,74,2,245.94,1
16780,100,3,596.4,3
16781,372,2,623.0,3
16783,437,1,391.95,0
16784,20,5,892.33,2
16785,410,1,533.78,0
16786,394,1,51.84,0
16787,398,4,1017.53,3
16788,123,5,1928.93,3
16789,8,1,80.8,1
16790,4,6,1545.62,2
16791,29,15,3957.63,2
16792,282,5,623.46,3
16793,57,1,243.84,1
16794,1,15,2052.7,2
16795,365,3,2062.41,3
16796,89,1,305.62,0
16797,393,5,1802.02,3
16798,554,3,841.16,3
16799,432,2,452.78,0
16800,11,1,1162.65,1
16801,163,4,1594.23,3
16802,679,2,582.61,3
16803,65,1,332.3,1
16804,23,3,536.99,1
16805,174,5,1091.34,3
16806,103,4,762.16,3
16807,143,6,2123.88,2
16808,99,2,288.42,1
16809,23,9,1727.43,2
16810,192,2,842.04,3
16811,5,2,547.07,1
16812,361,4,2392.0,3
16813,8,10,1652.18,2
16815,454,2,406.02,0
16816,103,4,417.06,3
16817,3,13,2560.7,2
16818,11,11,3349.57,2
16819,465,2,182.59,0
16820,96,1,497.61,1
16821,382,1,113.35,0
16822,686,1,181.39,0
16823,227,7,2243.09,3
16824,16,3,686.24,1
16825,39,5,1826.89,2
16826,51,1,341.7,1
16827,393,5,392.13,3
16828,93,2,128.5,0
16829,157,2,513.32,3
16830,39,4,1207.5,2
16831,565,1,91.8,0
16832,184,5,417.61,3
16833,1,6,2409.04,2
16834,228,2,898.96,3
16835,128,6,1456.66,3
16836,40,4,782.37,1
16837,31,11,3170.98,2
16838,197,4,1159.61,3
16840,603,2,139.85,0
16842,101,3,1264.19,3
16844,563,2,614.34,3
16845,618,1,253.88,0
16846,50,3,842.41,1
16847,43,2,614.89,1
16848,53,4,1411.62,2
16849,187,1,124.57,0
16850,334,1,332.41,0
16851,4,3,342.45,1
16852,10,2,144.91,1
16854,417,2,1408.96,3
16855,24,2,328.4,1
16856,15,3,358.49,1
16857,443,1,352.8,0
16859,145,7,1932.41,2
16860,453,3,1610.62,3
16861,60,5,946.59,2
16862,547,4,662.33,3
16863,31,3,834.27,1
16864,434,2,409.25,0
16865,402,1,130.95,0
16866,141,3,207.74,0
16867,690,1,76.74,0
16868,394,3,384.56,3
16869,23,4,817.12,1
16870,469,1,450.16,0
16871,22,6,2812.34,2
16872,77,6,1213.13,2
16874,379,1,209.89,0
16876,404,1,136.01,0
16877,12,6,846.62,2
16878,84,1,13.3,0
16880,31,8,1813.21,2
16881,67,1,432.0,1
16882,67,3,705.12,1
16884,38,4,1070.97,2
16885,15,4,684.6,1
16886,456,1,134.0,0
16887,35,3,658.17,1
16888,401,3,434.2,3
16889,195,6,2526.65,3
16890,477,3,285.41,0
16891,2,11,1727.94,2
16892,1,7,754.75,2
16893,367,2,249.89,0
16894,502,3,1306.96,3
16895,65,5,1102.9,2
16896,555,1,103.95,0
16897,299,2,289.78,0
16898,26,5,885.21,2
16899,8,8,1695.77,2
16900,17,3,887.11,1
16901,729,1,204.26,0
16902,116,1,1706.88,3
16903,29,3,1041.75,1
16906,82,7,1410.92,2
16907,29,9,1470.89,2
16908,722,1,252.59,0
16909,72,1,379.14,1
16910,4,8,1508.96,2
16911,636,2,255.25,0
16913,290,3,423.91,3
16914,36,1,183.76,1
16915,9,11,1543.18,2
16916,24,4,902.02,1
16917,277,2,1851.88,3
16918,50,16,3206.54,2
16920,411,1,355.45,0
16921,61,3,409.21,1
16922,573,1,611.08,0
16924,21,3,829.89,1
16925,540,1,125.65,0
16926,371,5,1169.61,3
16927,116,3,543.05,3
16929,4,7,1295.39,2
16930,26,3,378.89,1
16932,53,3,412.55,1
16933,1,9,3099.3,2
16934,55,6,2083.14,2
16935,382,3,530.86,3
16936,26,2,548.29,1
16937,499,1,196.25,0
16939,489,3,433.85,3
16941,612,1,33.0,0
16942,13,9,1904.99,2
16943,212,5,1299.49,3
16944,610,1,101.36,0
16946,383,5,1222.04,3
16947,236,5,955.21,3
16948,139,7,868.77,3
16949,4,6,1286.27,2
16950,57,10,3541.77,2
16951,135,3,1277.75,3
16952,109,5,795.83,3
16953,30,1,20.8,0
16955,185,6,1120.31,3
16956,18,1,308.74,1
16957,239,2,416.64,0
16958,435,1,778.49,0
16959,87,1,117.35,0
16960,39,8,1990.88,2
16961,116,3,794.56,3
16962,410,1,251.04,0
16963,187,1,110.55,0
16964,733,2,207.85,0
16965,227,1,201.19,0
16966,8,7,2154.97,2
16967,189,1,319.02,0
16968,4,2,439.43,1
16969,39,3,650.41,1
16970,626,1,71.4,0
16971,38,1,357.21,1
16972,383,2,749.0,3
16973,386,1,127.0,0
16974,523,2,365.5,0
16975,423,3,926.12,3
16976,267,1,251.52,0
16977,395,4,496.0,3
16978,78,3,768.88,3
16979,4,9,2859.74,2
16980,255,3,1422.83,3
16982,61,1,384.06,1
16983,13,11,3490.53,2
16987,3,11,2521.4,2
16988,5,2,382.67,1
16989,7,6,1133.25,2
16990,219,2,344.0,0
16991,421,1,1041.21,3
16993,464,2,1950.95,3
16996,30,9,2123.61,2
16997,288,3,702.0,3
16998,150,5,402.0,3
16999,23,2,484.82,1
17000,396,2,406.3,0
17002,86,7,2571.55,2
17003,402,4,828.21,3
17004,46,4,2324.36,2
17005,471,2,622.36,3
17006,5,8,1635.27,2
17007,51,7,1120.1,2
17008,429,1,81.36,0
17009,551,1,242.06,0
17010,18,1,195.36,1
17011,30,3,671.7,1
17012,725,1,360.61,0
17014,8,3,583.43,1
17015,29,3,1838.61,2
17016,577,1,552.4,0
17018,41,6,2287.7,2
17019,11,11,3602.29,2
17020,542,2,935.62,3
17021,442,6,1182.22,3
17022,31,2,260.0,1
17023,417,3,800.18,3
17024,45,3,95.85,1
17025,61,5,1349.67,2
17026,185,3,175.83,0
17027,79,9,1310.63,2
17028,581,3,1593.83,3
17029,111,7,2137.3,2
17030,64,1,146.87,0
17031,12,6,2773.85,2
17032,548,8,2984.32,3
17033,86,4,1332.79,3
17034,16,5,1276.42,2
17035,246,4,613.59,3
17036,383,1,176.9,0
17037,88,1,1267.32,1
17038,30,2,743.17,1
17039,604,1,1954.99,3
17040,138,2,463.25,3
17041,27,6,1655.2,2
17042,3,5,1036.58,2
17043,32,8,2593.65,2
17045,113,5,827.68,3
17046,157,5,1906.07,3
17047,85,6,2289.23,2
17048,118,7,2071.68,2
17051,194,4,706.49,3
17052,28,1,399.09,1
17053,131,1,498.48,0
17054,28,5,1356.33,2
17055,446,1,232.85,0
17056,738,1,128.6,0
17057,596,1,294.74,0
17058,82,3,1179.89,3
17060,266,1,234.24,0
17062,314,6,889.75,3
17063,21,13,3638.53,2
17064,59,3,855.45,1
17065,638,2,194.7,0
17066,726,1,228.34,0
17067,725,3,454.54,3
17070,114,2,437.42,1
17071,28,13,3793.71,2
17072,625,1,273.35,0
17073,18,4,1446.09,2
17074,563,1,203.05,0
17075,18,10,2236.63,2
17076,36,6,1242.75,2
17077,578,1,306.0,0
17078,36,2,378.2,1
17079,78,1,118.8,0
17080,22,7,957.53,2
17081,25,6,949.39,2
17086,7,6,2050.08,2
17087,738,1,221.53,0
17088,28,4,1991.01,2
17089,386,1,128.45,0
17090,4,13,3080.18,2
17093,593,1,235.88,0
17094,322,2,402.2,0
17095,23,7,2572.25,2
17096,15,11,3697.93,2
17097,2,9,1143.36,2
17098,382,3,591.07,3
17099,533,1,582.17,0
17100,18,2,971.74,1
17101,10,7,2507.05,2
17102,262,1,25.5,0
17103,722,1,424.3,0
17104,424,1,474.03,0
17105,159,2,665.78,3
17106,389,1,481.58,0
17108,664,1,174.95,0
17109,29,8,1291.71,2
17110,165,3,499.9,3
17111,47,2,459.58,1
17112,503,1,197.57,0
17113,574,6,2305.59,3
17114,6,8,801.12,2
17115,8,7,2761.49,2
17116,648,1,389.78,0
17117,288,1,116.2,0
17118,318,1,157.02,0
17119,3,2,606.91,1
17120,233,1,307.46,0
17121,403,1,314.74,0
17122,119,4,570.5,3
17123,162,3,977.17,3
17124,185,1,294.24,0
17125,50,1,230.5,1
17126,152,9,2016.43,2
17127,429,5,1155.03,3
17128,335,1,157.09,0
17129,520,1,31.85,0
17131,5,5,2463.17,2
17132,452,2,1220.91,3
17134,107,3,625.3,3
17135,16,10,1722.18,2
17136,662,1,231.68,0
17137,416,6,1099.81,3
17140,247,1,454.12,0
17141,418,4,727.58,3
17142,239,4,1275.25,3
17143,417,2,880.97,3
17144,1,2,984.57,1
17145,513,4,3120.91,3
17147,23,9,3199.95,2
17148,52,1,124.88,0
17149,451,1,143.1,0
17150,377,6,1357.95,3
17151,735,1,231.9,0
17152,195,4,2016.5,3
17153,24,1,213.78,1
17154,75,1,329.34,1
17155,18,7,892.46,2
17156,492,1,591.87,0
17158,32,5,1980.0,2
17159,22,5,2099.59,2
17161,444,1,856.01,3
17162,29,10,1715.46,2
17163,22,4,699.78,1
17164,33,7,2467.35,2
17165,284,6,1794.32,3
17166,39,2,206.34,1
17167,380,3,867.11,3
17168,499,1,400.2,0
17169,58,3,1156.73,3
17170,374,2,178.68,0
17171,289,2,384.59,0
17172,79,3,956.57,3
17173,5,8,3766.6,2
17174,218,1,59.9,0
17175,44,4,1443.69,2
17176,202,3,902.32,3
17177,505,1,119.5,0
17178,731,1,432.96,0
17179,178,6,1507.26,3
17180,56,11,2236.77,2
17181,57,3,309.85,1
17182,423,2,321.3,0
17183,8,6,3347.31,2
17184,569,2,198.41,0
17185,592,3,229.46,0
17186,47,2,144.0,1
17187,227,2,467.71,3
17189,106,5,953.63,3
17190,59,7,1726.57,2
17192,536,1,75.28,0
17193,36,9,2310.04,2
17194,274,3,812.5,3
17195,655,1,562.98,0
17196,428,1,327.75,0
17197,30,1,1013.01,1
17198,24,3,692.22,1
17199,582,1,135.04,0
17200,387,4,356.71,3
17201,54,4,1143.1,3
17202,421,1,160.65,0
17205,54,3,999.35,1
17206,53,1,204.24,1
17207,652,1,292.62,0
17208,396,1,111.15,0
17209,649,3,595.7,3
17210,393,1,251.72,0
17211,27,13,3773.35,2
17212,253,3,794.41,3
17214,60,6,1059.12,2
17215,464,1,186.15,0
17216,554,1,63.6,0
17217,234,2,210.1,0
17219,32,2,259.13,1
17221,7,5,976.62,2
17222,65,6,1579.51,2
17223,310,3,558.04,3
17224,501,1,100.86,0
17225,582,1,131.15,0
17226,309,3,895.47,3
17227,19,12,1878.93,2
17228,16,13,2820.03,2
17229,96,2,318.76,1
17232,3,2,417.77,1
17233,35,3,560.86,1
17234,183,1,149.89,0
17235,25,8,1562.98,2
17236,13,12,1929.26,2
17237,11,4,994.13,1
17239,313,4,1189.45,3
17240,596,1,130.6,0
17241,385,12,2736.64,2
17242,108,5,2889.28,2
17244,53,5,1826.04,2
17245,205,2,371.63,0
17246,547,2,38.92,0
17247,15,1,280.09,1
17248,120,2,500.54,3
17249,429,1,68.03,0
17250,4,2,381.97,1
17251,363,3,798.98,3
17252,117,2,348.91,0
17253,18,1,178.26,1
17254,5,3,469.48,1
17255,41,4,781.7,1
17256,107,5,498.93,3
17257,436,2,189.78,0
17258,397,2,417.3,0
17259,148,6,1452.39,3
17260,411,1,120.95,0
17261,510,1,221.59,0
17262,52,11,2488.76,2
17263,208,1,63.44,0
17264,424,1,268.28,0
17265,139,2,550.01,3
17266,2,5,501.72,1
17267,127,2,317.2,0
17268,108,11,1733.89,2
17269,386,1,491.81,0
17270,469,2,601.45,3
17271,736,1,204.3,0
17272,42,4,2148.63,2
17273,424,1,141.12,0
17274,35,2,573.22,1
17275,383,1,114.1,0
17276,402,1,502.49,0
17277,228,2,1065.35,3
17278,241,2,271.24,0
17279,58,1,187.83,0
17280,438,1,118.86,0
17281,374,6,797.85,3
17282,130,5,2308.54,3
17283,379,1,188.46,0
17284,60,8,2788.06,2
17285,628,2,407.94,0
17286,22,3,389.18,1
17288,9,11,2468.43,2
17289,32,9,2041.8,2
17290,4,8,1487.96,2
17291,308,1,550.8,0
17292,472,2,271.75,0
17294,669,2,467.79,0
17295,29,3,547.0,1
17296,730,1,338.13,0
17297,17,1,128.18,1
